Marital status,Application order,Daytime/evening attendance	,Previous qualification,Previous qualification (grade),Mother's qualification,Father's qualification,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target
1,2,1,1,139,3,1,124,1,0,0,1,0,1,20,0,0,6,6,6,14,0,0,6,7,6,13.8571428571429,0,15.5,2.8,-4.06,Dropout
1,1,1,1,135,19,37,121.4,0,0,0,1,1,0,21,0,0,5,7,4,11.5,0,0,5,6,4,11.75,0,9.4,-0.8,-3.12,Graduate
1,1,1,1,117,38,19,118.1,0,0,0,1,1,0,19,0,0,5,6,5,11.2,0,0,5,5,5,13.2,0,12.4,0.5,1.79,Graduate
1,4,1,1,137,1,19,121.3,1,0,0,1,1,1,18,0,0,8,8,7,15.07,0,0,8,8,7,15.07,0,10.8,1.4,1.74,Graduate
1,1,1,1,144,34,34,119.5,0,0,0,1,1,0,18,0,0,5,6,1,10,0,0,5,7,1,12,0,10.8,1.4,1.74,Dropout
1,1,0,1,130,1,1,115.2,0,0,0,1,1,0,24,0,0,5,5,4,12,0,0,5,6,5,12.6666666666667,0,12.4,0.5,1.79,Enrolled
1,1,1,1,140,1,37,130.2,1,0,0,1,1,0,22,0,0,6,11,4,13,0,0,6,11,4,12.6,0,12.7,3.7,-1.7,Graduate
1,4,1,1,130,19,1,130,1,0,0,1,1,0,18,0,0,6,7,4,11,0,0,6,7,3,11.25,0,16.2,0.3,-0.92,Dropout
1,2,1,1,130,37,37,126.9,1,0,0,1,0,0,18,0,0,6,8,6,13.5714285714286,0,0,6,11,5,12.1666666666667,0,9.4,-0.8,-3.12,Graduate
1,2,1,1,152,2,1,168.5,1,0,0,1,1,0,21,1,0,6,7,5,14.6,0,0,6,6,5,14.2,0,16.2,0.3,-0.92,Graduate
4,1,1,1,133.1,37,37,130,0,0,1,1,0,0,38,0,0,7,13,3,11.8333333333333,0,0,7,14,2,10,0,16.2,0.3,-0.92,Dropout
1,1,1,1,140,38,37,122.8,0,0,0,1,0,1,19,0,0,7,11,7,12.625,0,0,8,11,8,12.5125,0,12.7,3.7,-1.7,Graduate
6,1,1,1,133.1,37,37,110,0,0,0,1,0,0,36,0,0,7,12,4,11.5,0,0,7,14,3,12.3333333333333,0,16.2,0.3,-0.92,Dropout
1,1,1,1,140,1,1,127.1,1,0,0,1,0,0,18,0,0,5,8,4,13.25,1,0,5,10,4,10.5,0,12.7,3.7,-1.7,Graduate
1,3,1,1,133.1,19,19,108.5,1,0,0,1,0,0,19,0,0,7,9,7,12.60625,0,0,8,12,6,11.9,0,12.4,0.5,1.79,Graduate
1,1,1,42,140,19,38,138.2,0,0,1,0,0,0,21,0,7,10,15,8,13.75,0,4,9,17,5,13.2,0,8.9,1.4,3.51,Dropout
1,2,1,1,133.1,19,38,96,1,0,0,1,0,0,19,0,0,7,10,6,13.5983333333333,0,0,8,11,6,11.9333333333333,0,11.1,0.6,2.02,Enrolled
1,1,1,1,135,19,19,124.5,0,0,0,1,0,1,18,0,0,6,11,5,11.1428571428571,0,0,6,8,6,12.2857142857143,0,16.2,0.3,-0.92,Graduate
2,1,1,3,120,37,19,120,1,0,0,1,0,0,45,0,7,11,11,11,12.7,0,6,10,12,10,12.9681818181818,0,13.9,-0.3,0.79,Enrolled
1,1,1,1,140,37,37,132.3,1,0,0,1,0,0,20,0,0,5,9,1,10,0,0,5,10,1,11,0,7.6,2.6,0.32,Dropout
1,1,1,1,128,19,1,120.7,1,0,1,1,0,0,18,0,0,6,8,6,11.6666666666667,0,0,6,10,4,11.5,0,13.9,-0.3,0.79,Graduate
1,1,1,1,141,1,19,132.6,0,0,0,1,0,1,18,0,0,6,8,6,14,0,0,6,7,6,13.1428571428571,0,11.1,0.6,2.02,Graduate
1,2,1,3,140,34,34,140,0,0,0,1,0,0,25,0,0,5,9,0,0,4,0,5,9,0,0,3,10.8,1.4,1.74,Dropout
1,6,1,1,139,1,1,124.5,1,0,0,1,0,0,19,0,0,8,9,7,12.0414285714286,0,0,8,9,7,12.0414285714286,0,10.8,1.4,1.74,Graduate
1,1,1,1,142,19,19,142,1,0,0,1,0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,-0.3,0.79,Graduate
1,1,1,40,130,1,1,130,0,0,0,1,0,0,39,0,12,13,14,13,13.7692307692308,0,9,12,16,12,14.5833333333333,0,13.9,-0.3,0.79,Graduate
2,1,1,1,130,38,37,144,0,0,0,1,0,0,29,0,13,18,20,18,15.4444444444444,0,11,13,13,13,15.3076923076923,0,15.5,2.8,-4.06,Graduate
1,1,1,1,125,19,19,128.5,1,0,0,1,0,0,18,0,0,7,9,6,11.5,0,0,7,8,7,12.7142857142857,0,13.9,-0.3,0.79,Enrolled
1,1,1,3,140,37,2,140,0,0,0,0,0,0,23,0,0,3,3,2,10,0,0,6,0,0,0,0,10.8,1.4,1.74,Dropout
1,1,1,1,120,1,37,113.9,1,0,0,1,0,0,21,0,0,6,8,4,12.25,0,0,6,13,3,10.3333333333333,0,12.7,3.7,-1.7,Dropout
1,1,1,1,147,1,19,137.2,0,0,0,0,0,0,18,0,0,6,6,6,14.5,0,0,6,6,6,15.1666666666667,0,10.8,1.4,1.74,Graduate
1,1,1,40,140,1,19,140,1,0,0,1,0,0,23,0,0,6,7,6,15.5714285714286,0,0,6,8,6,16.375,0,12.4,0.5,1.79,Graduate
1,1,1,1,161,1,19,152.3,0,0,0,1,0,0,18,0,0,6,7,6,15.5714285714286,0,0,6,7,6,14.7142857142857,0,11.1,0.6,2.02,Graduate
2,1,0,19,133.1,37,37,112.5,0,0,0,1,0,0,32,0,0,6,8,5,13.8,0,0,6,7,6,12.1666666666667,0,9.4,-0.8,-3.12,Graduate
2,2,1,1,150,19,37,101,0,0,1,0,0,0,29,0,0,5,8,3,10.6666666666667,0,0,5,14,2,14.8,0,10.8,1.4,1.74,Dropout
1,6,1,1,113,1,38,112.3,1,0,1,1,0,1,20,0,0,6,8,5,11.6,0,0,6,8,4,11.75,0,8.9,1.4,3.51,Graduate
1,1,1,1,140,34,34,114,1,0,0,0,0,0,28,0,0,6,11,1,13,0,0,6,12,0,0,0,9.4,-0.8,-3.12,Dropout
1,1,1,3,130,38,38,130,0,0,0,1,0,0,27,0,0,5,9,3,12,0,0,5,11,4,13.625,0,10.8,1.4,1.74,Graduate
1,2,1,1,120,37,34,121.5,0,0,1,1,0,0,22,0,11,14,14,12,12.3333333333333,2,11,14,14,12,12.3333333333333,2,7.6,2.6,0.32,Graduate
2,1,1,19,133.1,19,37,120,0,0,1,1,0,0,37,0,0,6,10,6,12.875,0,0,6,12,6,12.9,0,16.2,0.3,-0.92,Enrolled
1,1,0,3,130,37,38,130,0,0,0,0,0,0,28,0,0,6,12,1,11,0,0,6,0,0,0,0,12.7,3.7,-1.7,Dropout
2,1,1,1,120,37,37,125.7,0,0,1,0,0,0,43,0,0,6,10,4,12.25,0,0,6,13,4,10.5,0,8.9,1.4,3.51,Dropout
1,1,1,1,140,37,37,128,1,0,0,0,0,0,32,0,0,7,7,0,0,7,0,8,8,0,0,7,10.8,1.4,1.74,Dropout
1,1,1,1,123,1,1,113.2,0,0,0,1,0,1,20,0,0,6,11,4,10.75,0,0,6,13,5,11.5,0,15.5,2.8,-4.06,Enrolled
4,1,1,19,133.1,38,1,120,0,0,0,1,0,1,35,0,0,8,9,8,13.63,1,0,8,9,8,13.63,1,9.4,-0.8,-3.12,Graduate
1,1,1,1,130,37,37,117.8,1,0,0,1,0,0,21,0,0,5,8,3,13,0,0,5,7,4,11.5,1,7.6,2.6,0.32,Graduate
1,4,1,1,126,19,19,121.3,1,0,0,1,0,1,18,0,0,7,9,6,13.5333333333333,0,0,7,7,7,12.2285714285714,0,12.4,0.5,1.79,Enrolled
1,1,1,1,176,3,38,169.7,0,0,0,1,0,1,18,0,0,7,7,7,16.9,0,0,8,9,8,16.3777777777778,0,16.2,0.3,-0.92,Graduate
1,4,1,1,124,19,19,117.7,1,0,0,1,0,0,18,0,0,6,10,5,12,0,0,6,11,4,12,0,16.2,0.3,-0.92,Graduate
1,1,0,39,120,19,37,121.8,1,0,0,1,0,0,22,0,3,6,6,6,12.5,0,2,6,7,6,13.2857142857143,0,12.4,0.5,1.79,Graduate
1,2,1,1,140,1,1,128.3,1,0,0,1,0,0,19,0,0,8,8,7,12.7642857142857,0,0,8,8,7,12.7642857142857,0,10.8,1.4,1.74,Graduate
1,2,1,1,143,19,38,132.2,1,0,0,1,0,1,18,0,0,5,8,5,13.75,0,0,5,6,5,12.1666666666667,0,13.9,-0.3,0.79,Graduate
1,2,1,1,136,39,1,134.3,1,0,1,1,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4,0.5,1.79,Dropout
1,1,1,1,132,19,1,123.4,0,0,0,1,0,1,18,0,0,7,7,7,14.6042857142857,0,0,8,9,8,15.6833333333333,0,11.1,0.6,2.02,Graduate
2,1,0,19,133.1,19,39,121.7,0,0,1,0,0,0,31,0,0,5,7,0,0,0,0,5,7,0,0,0,16.2,0.3,-0.92,Dropout
2,1,0,19,100,1,19,130,0,0,1,1,0,1,33,0,0,6,9,5,13.8333333333333,0,0,6,7,6,12.5,0,9.4,-0.8,-3.12,Graduate
1,3,1,1,137,19,38,126.5,1,0,0,1,0,1,19,0,0,8,8,8,13.57625,0,0,8,8,8,13.57625,0,9.4,-0.8,-3.12,Graduate
1,1,1,1,153,38,38,159.7,1,0,0,1,0,1,18,0,0,6,7,6,15.1428571428571,0,0,6,6,6,15.8333333333333,0,12.7,3.7,-1.7,Graduate
1,1,1,1,160,9,19,151.3,0,0,0,1,0,0,23,0,0,5,8,3,10.6666666666667,0,0,5,8,5,11.6,0,7.6,2.6,0.32,Graduate
1,1,1,1,145,38,38,138,1,0,0,1,0,0,20,0,0,6,11,5,11.2,0,0,6,6,6,12,0,9.4,-0.8,-3.12,Graduate
1,5,1,1,137,38,38,126.5,1,0,0,1,0,0,18,0,0,8,8,8,13.76375,0,0,8,8,8,13.76375,0,9.4,-0.8,-3.12,Graduate
1,1,1,42,140,1,1,140,1,0,1,1,0,0,21,0,7,9,10,8,13.25,0,4,9,14,5,12.2,0,8.9,1.4,3.51,Enrolled
1,1,1,1,120,19,38,112.3,0,0,0,1,0,1,22,0,0,6,10,5,10.7142857142857,0,0,6,10,5,12.2,0,12.7,3.7,-1.7,Graduate
1,1,1,1,122,1,19,127.3,1,0,1,1,0,0,20,0,0,6,6,6,12.1666666666667,0,0,6,7,6,11.6666666666667,0,9.4,-0.8,-3.12,Graduate
1,1,1,3,130,19,38,130,1,0,0,1,0,0,23,0,1,7,8,6,14.3571428571429,0,1,7,8,6,14.3571428571429,0,7.6,2.6,0.32,Graduate
1,2,1,1,133.1,3,1,115,1,0,0,1,0,0,19,0,0,6,6,6,12.8333333333333,0,0,6,6,6,12.6666666666667,0,16.2,0.3,-0.92,Graduate
1,6,1,1,150,1,37,131.5,1,0,0,1,0,0,19,0,0,8,8,7,13.9257142857143,0,0,8,8,7,13.9257142857143,0,10.8,1.4,1.74,Graduate
1,1,0,1,133.1,19,38,125.7,0,0,0,1,0,0,26,0,0,5,9,2,12,0,0,5,9,3,11,0,10.8,1.4,1.74,Dropout
1,6,1,1,141,1,37,126.8,1,0,0,1,0,0,18,0,0,7,7,7,13.4428571428571,0,0,8,9,8,13.7444444444444,0,16.2,0.3,-0.92,Graduate
1,1,1,1,146,1,37,132.4,1,0,0,1,1,0,18,0,0,5,5,1,16,0,0,5,5,0,0,0,9.4,-0.8,-3.12,Dropout
1,1,1,39,150,38,37,150,1,0,0,1,1,0,20,0,0,6,8,6,13.125,0,0,6,10,6,13.2,0,16.2,0.3,-0.92,Graduate
1,1,1,1,133.1,3,1,95,0,0,0,1,1,0,19,0,0,6,7,0,0,0,0,6,6,0,0,0,15.5,2.8,-4.06,Dropout
1,1,0,1,120,37,37,128.2,0,0,0,0,1,0,32,0,5,9,9,5,11.4,0,4,4,4,4,11,0,10.8,1.4,1.74,Dropout
2,1,1,1,150,19,19,130,0,0,0,0,1,0,31,0,0,4,12,2,11,2,0,5,9,3,11.6666666666667,0,9.4,-0.8,-3.12,Dropout
1,1,1,19,133.1,1,19,100,0,0,0,1,1,0,25,0,0,5,13,1,11,0,0,5,11,1,10,0,13.9,-0.3,0.79,Enrolled
1,1,1,39,140,19,3,159.9,1,0,0,1,0,0,21,0,2,6,14,5,13.6666666666667,0,2,6,10,5,13,0,16.2,0.3,-0.92,Graduate
2,1,0,1,140,37,37,100,0,0,0,0,0,0,31,0,2,6,10,4,11.75,0,0,5,6,1,10,0,12.7,3.7,-1.7,Dropout
2,1,1,1,133.1,37,37,116.5,0,0,0,1,0,0,34,0,0,7,11,1,10,0,0,7,7,1,13,0,16.2,0.3,-0.92,Dropout
1,1,1,1,128,19,19,120,0,0,0,1,0,1,18,0,0,6,8,6,13.5,0,0,6,9,6,12.8333333333333,0,11.1,0.6,2.02,Graduate
1,3,1,1,117,19,19,117,1,0,1,1,0,0,19,0,0,6,0,0,0,0,0,6,0,0,0,0,12.4,0.5,1.79,Dropout
1,1,1,42,140,19,37,140,1,0,1,1,0,0,21,0,0,6,12,1,12,0,0,6,11,1,11,0,8.9,1.4,3.51,Enrolled
1,2,1,1,124,38,37,118.1,1,0,0,0,0,0,18,0,0,6,11,3,13,0,0,6,10,5,11.8,0,9.4,-0.8,-3.12,Dropout
1,1,1,1,158,19,39,153.5,1,0,0,1,0,0,20,0,0,6,7,6,14.8333333333333,0,0,6,6,6,16,0,11.1,0.6,2.02,Graduate
1,1,1,1,137,38,37,127.9,1,0,0,1,0,0,20,0,0,6,6,6,11.8333333333333,0,0,6,7,6,12.8571428571429,0,15.5,2.8,-4.06,Graduate
1,3,1,1,123,38,38,118.8,1,1,0,1,0,1,18,0,0,6,10,5,12,0,0,6,11,5,12.3333333333333,0,11.1,0.6,2.02,Graduate
1,1,1,1,126,38,38,126.7,1,0,0,1,0,0,19,0,0,6,11,4,12.75,0,0,6,7,6,11.3333333333333,0,7.6,2.6,0.32,Graduate
1,1,1,1,170,19,19,170,1,0,0,1,0,0,19,0,0,5,5,0,0,5,0,5,7,4,14.75,1,12.7,3.7,-1.7,Enrolled
4,1,1,1,133.1,3,1,110,1,0,0,1,0,1,30,0,0,6,7,0,0,0,0,6,16,1,10,0,11.1,0.6,2.02,Dropout
1,1,1,1,115,19,38,115,1,0,0,1,0,0,19,0,0,6,6,6,12,0,0,6,7,6,12.8571428571429,0,11.1,0.6,2.02,Graduate
1,3,1,1,132,38,37,119,1,0,0,1,0,0,19,0,0,7,9,7,11.6777777777778,0,0,8,8,8,13.8,0,12.7,3.7,-1.7,Graduate
1,4,1,1,132,1,37,121.8,1,0,0,1,0,1,19,0,0,8,8,7,13.6,0,0,8,8,7,13.6,0,12.7,3.7,-1.7,Graduate
1,1,1,1,143,19,38,133.4,1,0,0,1,0,0,19,0,0,6,7,6,16,0,0,6,8,6,15.875,0,12.4,0.5,1.79,Graduate
1,3,1,1,137,1,1,131.4,1,0,0,1,0,0,20,0,0,6,9,5,11.8,0,0,6,7,6,11.5,0,7.6,2.6,0.32,Graduate
1,1,1,1,130,19,37,135,0,0,1,1,1,0,25,0,0,5,5,0,0,0,2,6,7,2,14,0,13.9,-0.3,0.79,Dropout
1,2,1,1,121,19,19,122.8,0,0,0,1,1,0,19,0,0,6,0,0,0,0,0,6,0,0,0,0,12.4,0.5,1.79,Dropout
2,1,1,1,130,37,19,140,0,0,1,1,0,1,34,0,0,6,7,6,16.1428571428571,0,0,6,10,6,16.2,0,9.4,-0.8,-3.12,Graduate
1,2,1,1,135,38,37,125.3,1,0,0,1,0,1,18,0,0,8,8,7,11.7857142857143,0,0,8,8,7,11.7857142857143,0,12.7,3.7,-1.7,Graduate
1,6,1,1,137,1,1,126.3,1,0,0,1,0,1,18,0,0,8,8,8,13.42375,0,0,8,8,8,13.42375,0,9.4,-0.8,-3.12,Graduate
1,1,1,1,100,38,38,100,0,0,0,1,0,0,20,0,0,6,8,6,12.5,0,0,6,10,5,14.1666666666667,0,11.1,0.6,2.02,Graduate
1,2,1,1,127,19,37,121.3,1,0,0,1,0,1,20,0,0,8,8,7,12.4642857142857,0,0,8,8,7,12.4642857142857,0,10.8,1.4,1.74,Graduate
1,1,0,1,140,38,38,135,0,0,1,1,0,0,23,0,6,11,18,8,12.375,0,3,9,15,5,12.6,0,8.9,1.4,3.51,Enrolled
1,1,1,1,140,37,37,120,0,0,0,1,0,0,28,0,0,6,8,1,10,0,0,6,9,0,0,0,10.8,1.4,1.74,Dropout
1,1,1,1,121,37,19,113.7,0,0,0,1,0,0,18,0,0,6,8,5,12.6,0,0,6,10,6,12.4285714285714,0,15.5,2.8,-4.06,Enrolled
1,1,1,1,131,19,38,129.7,1,0,0,1,0,0,19,0,0,5,5,5,12.6,0,0,5,6,4,12.4,0,16.2,0.3,-0.92,Graduate
2,1,1,1,151,38,37,132.1,1,0,0,1,0,0,34,0,0,5,7,2,10,0,0,5,6,4,12,0,7.6,2.6,0.32,Dropout
2,1,1,1,130,37,37,120.3,0,0,0,1,0,0,35,0,0,7,7,0,0,0,0,6,0,0,0,0,8.9,1.4,3.51,Dropout
1,1,0,40,120,37,37,120,0,0,0,1,0,0,32,0,0,5,7,5,11.6,0,0,5,8,5,12.3333333333333,0,12.4,0.5,1.79,Graduate
1,2,1,1,136,19,19,123.1,1,0,0,1,0,0,19,0,0,6,8,6,12.1666666666667,0,0,6,6,6,13.5,0,11.1,0.6,2.02,Graduate
1,5,1,1,125,1,19,119.4,1,0,0,1,0,0,18,0,0,6,10,4,13.6,0,0,6,7,5,12.6666666666667,0,11.1,0.6,2.02,Graduate
2,1,1,1,133.1,37,37,140,0,0,0,0,0,0,35,0,0,5,8,4,12.5,1,0,5,8,5,11.8,0,9.4,-0.8,-3.12,Dropout
1,1,0,1,133.1,1,12,116.5,0,0,0,1,1,1,24,0,0,6,6,4,12.25,0,0,6,10,4,11.5,0,12.4,0.5,1.79,Enrolled
1,1,1,1,120,19,37,113,1,0,0,1,0,1,20,0,0,6,7,6,11.7142857142857,0,0,6,8,6,12.625,0,13.9,-0.3,0.79,Graduate
1,3,1,1,143,19,19,133.9,1,0,0,1,1,1,18,1,0,6,7,6,13.5,0,0,6,7,6,13,0,16.2,0.3,-0.92,Graduate
1,3,1,1,133.1,38,19,115.5,1,0,0,1,1,1,20,0,0,8,8,7,13.0242857142857,0,0,8,8,7,13.0242857142857,0,10.8,1.4,1.74,Graduate
1,5,1,1,121,1,19,116.5,1,0,0,0,1,0,18,0,0,6,12,0,0,0,0,6,0,0,0,0,9.4,-0.8,-3.12,Dropout
1,1,1,1,168,19,19,171.2,0,0,0,1,1,1,18,0,0,5,6,5,17.3333333333333,0,0,5,8,5,18.5714285714286,0,12.4,0.5,1.79,Graduate
1,1,1,1,124,19,37,119.1,0,0,0,1,1,1,20,0,0,5,7,4,11,0,0,5,7,4,11.5,0,9.4,-0.8,-3.12,Graduate
1,2,1,1,127,19,38,121.1,1,0,0,1,1,0,19,0,0,7,10,6,13.6666666666667,0,0,7,9,6,12.5,0,12.4,0.5,1.79,Dropout
1,2,1,1,129,1,1,132.9,1,0,0,1,1,1,20,0,0,6,9,6,11.375,0,0,6,6,5,13.8,0,7.6,2.6,0.32,Enrolled
1,1,1,1,137,19,1,132.8,0,0,0,1,1,0,19,0,0,6,6,6,12.8333333333333,0,0,6,8,6,11.8333333333333,0,10.8,1.4,1.74,Graduate
1,1,1,1,120,36,37,126.7,1,0,0,1,1,0,20,0,0,6,9,5,12.6,0,0,6,11,4,11.5,0,7.6,2.6,0.32,Graduate
1,1,1,1,110,19,19,105.8,1,0,0,1,1,0,22,0,0,7,8,6,14.3333333333333,0,0,8,9,7,13.7714285714286,0,11.1,0.6,2.02,Graduate
1,2,1,1,120,1,19,117.2,0,0,0,1,1,1,18,0,0,5,8,4,13.5,0,0,6,10,6,13.625,0,11.1,0.6,2.02,Enrolled
1,1,1,1,143,38,38,140,0,0,0,1,1,0,19,0,0,8,8,7,14.2857142857143,0,0,8,8,7,14.2857142857143,0,12.7,3.7,-1.7,Graduate
1,1,1,39,120,1,19,120,0,0,0,1,1,0,22,0,2,6,15,3,11.75,0,0,6,12,2,10,0,13.9,-0.3,0.79,Dropout
1,5,1,1,124,4,12,119.5,1,0,0,1,1,0,20,1,0,5,5,5,14.8,0,0,5,5,5,17.6,0,8.9,1.4,3.51,Graduate
2,1,1,1,168,1,41,153.9,0,0,1,0,1,0,34,0,0,6,7,0,0,0,0,6,0,0,0,0,12.4,0.5,1.79,Dropout
2,1,0,19,133.1,1,1,130,0,0,0,1,1,0,24,0,0,6,14,1,10,0,0,5,5,0,0,0,16.2,0.3,-0.92,Dropout
1,2,1,1,150,34,34,107,1,0,0,1,1,0,26,0,0,5,5,0,0,0,0,5,5,0,0,0,7.6,2.6,0.32,Dropout
1,1,1,1,140,37,37,132.8,0,0,0,1,1,0,35,0,0,7,10,4,12.6,0,0,7,9,5,12.38,0,12.4,0.5,1.79,Dropout
1,1,0,1,145,2,37,127.5,1,0,0,1,1,0,22,0,0,5,9,5,12.4285714285714,1,0,5,7,5,11.8,0,7.6,2.6,0.32,Graduate
1,1,1,1,118,38,38,123.3,1,0,0,1,1,0,26,0,0,6,10,4,10,0,0,6,11,3,12,0,9.4,-0.8,-3.12,Enrolled
1,1,1,1,123,1,19,122,0,0,0,1,1,0,19,0,0,5,7,3,12.3333333333333,0,0,5,5,0,0,0,8.9,1.4,3.51,Dropout
1,5,1,1,120,3,19,114.8,1,0,0,0,1,0,19,0,0,6,0,0,0,0,0,6,0,0,0,0,8.9,1.4,3.51,Dropout
1,1,1,39,140,3,3,140,0,0,1,1,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5,2.8,-4.06,Graduate
1,1,1,1,126,3,3,111,0,0,1,1,1,0,21,0,5,11,12,10,12.1,0,2,8,9,8,13.3333333333333,0,11.1,0.6,2.02,Graduate
1,2,1,1,137,1,19,133.2,1,0,0,1,0,1,19,0,0,6,7,6,14.7142857142857,0,0,6,6,6,15,0,13.9,-0.3,0.79,Graduate
1,3,1,1,130,19,19,123,1,0,0,1,0,0,18,0,0,6,6,6,12.6666666666667,0,0,6,7,6,12.8333333333333,0,12.7,3.7,-1.7,Graduate
1,1,1,42,150,1,38,150,0,0,0,1,0,1,23,0,7,12,14,12,14.3846153846154,0,5,10,12,10,13.3,0,8.9,1.4,3.51,Graduate
1,3,1,1,147,19,38,132.3,1,0,0,1,0,1,18,0,0,5,5,5,13.4,0,0,5,6,5,12.2,0,12.7,3.7,-1.7,Graduate
1,1,1,1,140,37,38,126,1,0,0,1,0,0,18,0,0,8,8,7,13.3142857142857,0,0,8,8,7,13.3142857142857,0,12.7,3.7,-1.7,Graduate
1,3,1,1,132,38,38,119.3,1,0,0,1,0,0,19,0,0,8,8,7,11.9885714285714,0,0,8,8,7,11.9885714285714,0,10.8,1.4,1.74,Graduate
1,1,1,42,130,1,19,133.8,1,0,0,1,0,0,21,0,6,11,17,11,11.5454545454545,0,3,9,13,8,12.8888888888889,0,8.9,1.4,3.51,Graduate
1,1,1,1,130,37,37,126.5,1,0,0,1,0,1,18,0,0,6,13,6,16.4615384615385,0,0,6,8,6,13.875,0,15.5,2.8,-4.06,Graduate
1,1,1,1,151,38,37,138.4,1,0,0,1,0,1,24,0,0,6,7,6,13.6666666666667,0,0,6,6,6,12.8333333333333,0,10.8,1.4,1.74,Graduate
1,4,1,1,144,3,39,129,1,0,0,1,0,0,18,0,0,7,8,7,12.65,0,0,8,9,8,13.4111111111111,0,16.2,0.3,-0.92,Dropout
1,1,1,1,127,19,1,118.3,1,0,0,1,0,0,18,0,0,6,7,6,12.3333333333333,0,0,6,10,3,12,0,13.9,-0.3,0.79,Enrolled
1,2,1,1,131,19,37,129.8,1,0,0,1,0,0,20,0,0,7,8,6,14.37,0,0,8,10,7,14.65,0,12.4,0.5,1.79,Graduate
1,2,1,1,123,1,19,113.6,1,0,0,1,0,0,19,0,0,5,13,3,12,2,0,5,8,4,11.75,0,9.4,-0.8,-3.12,Enrolled
1,5,1,1,130,34,38,128.3,1,0,0,0,0,1,18,0,0,6,12,3,12,0,0,6,15,3,10.6666666666667,0,7.6,2.6,0.32,Dropout
1,1,1,1,130,1,19,130,0,0,0,1,0,1,19,0,0,6,11,4,12,0,0,6,14,3,11,0,10.8,1.4,1.74,Dropout
1,2,1,1,131,1,38,121.9,1,0,0,1,0,0,19,0,0,6,10,5,12.6,0,0,6,7,5,11.2,0,10.8,1.4,1.74,Graduate
1,5,1,3,135,1,38,129.4,0,0,1,1,0,0,18,0,0,6,6,6,12.1666666666667,0,0,6,6,6,12.3333333333333,0,10.8,1.4,1.74,Graduate
1,2,1,1,123,19,1,115.3,1,0,0,1,0,0,20,0,0,7,8,6,13.5,0,0,7,8,6,14,0,11.1,0.6,2.02,Enrolled
1,5,1,1,145,38,38,125.5,1,0,0,1,0,1,18,0,0,8,8,8,13.76375,0,0,8,8,8,13.76375,0,9.4,-0.8,-3.12,Graduate
1,6,1,1,118,38,38,117.8,1,0,0,1,0,1,19,0,0,7,11,6,12.4,0,0,7,8,6,12.8,0,11.1,0.6,2.02,Graduate
1,3,1,1,125,3,38,118.7,1,0,0,1,0,0,18,0,0,5,16,4,10.6666666666667,0,0,5,11,2,12,0,13.9,-0.3,0.79,Enrolled
1,2,1,1,152,37,37,139,1,0,0,1,0,0,18,0,0,7,7,6,14.3333333333333,0,0,7,7,6,14.3333333333333,0,7.6,2.6,0.32,Graduate
1,1,1,1,101,1,37,98.9,1,0,0,1,0,0,21,0,0,6,12,4,12.5,0,0,6,13,2,12.6666666666667,0,11.1,0.6,2.02,Enrolled
1,1,1,1,137,34,38,137.7,1,0,1,0,0,0,19,0,0,6,14,1,10,0,0,6,13,0,0,0,7.6,2.6,0.32,Dropout
1,4,1,1,123,1,1,113.6,1,0,0,1,0,0,21,0,0,7,8,7,14.69625,0,0,8,9,8,14.6222222222222,0,12.4,0.5,1.79,Graduate
1,1,1,1,120,4,1,113.4,0,0,0,1,0,0,18,0,0,6,14,4,11.5,0,0,6,17,3,13.75,0,11.1,0.6,2.02,Enrolled
1,3,1,1,131,19,38,128.5,0,0,0,1,0,1,18,0,0,7,9,7,12.8555555555556,0,0,8,8,8,13.9125,0,12.7,3.7,-1.7,Graduate
1,1,1,1,141,1,1,142.8,0,0,0,1,0,0,18,0,0,7,7,7,13.7,0,0,8,9,8,13.9944444444444,0,11.1,0.6,2.02,Graduate
1,1,1,1,144,3,1,137.7,0,0,0,0,0,0,23,0,0,5,9,0,0,3,1,5,10,1,12,3,10.8,1.4,1.74,Dropout
1,1,1,1,107,19,37,103.5,1,0,0,1,0,0,20,0,0,6,13,3,11.2,0,0,6,9,4,12,0,16.2,0.3,-0.92,Enrolled
1,1,1,1,133,38,38,123.2,0,0,0,1,0,0,18,0,0,7,7,7,13.2857142857143,0,0,8,9,8,13.3333333333333,0,16.2,0.3,-0.92,Graduate
1,2,1,1,126,1,19,126,1,0,0,1,0,0,19,0,0,6,9,5,13,0,0,6,8,5,10.4,0,7.6,2.6,0.32,Enrolled
1,1,1,1,133.1,1,38,121.7,0,0,0,1,0,1,27,0,0,7,8,6,12.6,0,0,7,9,6,11.6857142857143,0,12.4,0.5,1.79,Enrolled
