mol_id,log(IGC50-1),MWt,MolVol,VMcGowan,N_Atoms,N_Carbon,N_Ntrgen,N_Oxygen,N_Sulfur,N_Fluorn,N_Chlorn,N_Bromin,N_Iodine,N_Halogen,N_Bonds,N_FrRotB,F_SgleB,F_DbleB,F_TpleB,F_AromB,F_AFRBWF,N_Rings,N_AromR,N_AlipR,N_Pisyms,N_IsolLP,Herndon,X0,X1,X2,Kappa1,Kappa2,Kappa3,Wiener,T_RDmtr,Blbn_J,Blbn_MSD,SsCH3,SssCH2,SsssCH,SssssC,SdCH2,SdsCH,SdssC,SaaCH,SaasC,SaaaC,StCH,SddC,StsC,SsNH2,SssNH,SsssN,SdsN,SaaN,SddsN,StN,SsOH,SssO,SsO-,SdO,SddssS,SsSH,SssS,SdssS,SdS,SaaS,SsF,SsCl,SsBr,SsI,SHsOH,SHsNH2,SHssNH,SHsSH,SHCH_321,SHdCH2,SHdsCH,SHaaCH,SHtCH,AlHdrxl_-OH,ArHdrxl_-OH,Carbonyl_C=O,Ether___-O-,PriAmine_-NH2,PriAmAli_-NH2,PriAmAro_-NH2,SecAmine_>NH,TerAmine_>N-,ArNitrog_=N-,Nitrile_C#N,Thiol___-SH,Sulfide_-S-,Oxime___=N-O-,Hdrzine_>N-N<,Sulfoxde_>S=O,Nitro___-NO2,Sulfone_>S(=O)=O,Sulfite_-SO3<,Sulfate_-OSO3,AlCbxyl_-COOH,Ester___C(=O)OC,Amide___C(=O)N<,Thioamd_C(=S)N<,Isothcnt_-N=C=S,Carbmte_>NC(=O)O<,M_CX,M_NO,M_PRX,M_UB,M_HB,M_POL,M_RNG,M_NO2,M_NCS,H_AlAlco,H_AlAcid,H_Phenol,H_AlPyri,H_Nitrle,H_Nitro,H_MultiN,T_Rgrav,T_Rgeom,T_Radmax,T_Dipole,T_PSA,T_Grav3,IHB,PHB,HBD,HBA,HBDo,HBAo,HBDn,HBAn,HBDch,HBAch,HBDoch,HBAoch,HBDnch,HBAnch,ABSQ,ABSQon,MaxQ,MinQ,NPA_ABSQ,NPA_AQon,NPA_AQh,NPA_AQc,NPA_MaxQ,NPA_MinQ,NPA_Q1,NPA_Q2,NPA_Q3,NPA_Q4,NPA_Q5,NPA_Q6,EEM_AFon,EEM_AFc,EEM_AFpl,EEM_AFnp,EEM_MaxF,EEM_XFon,EEM_NFon,EEM_XFh,EEM_XFc,EEM_NFc,EEM_XFpl,EEM_NFpl,EEM_XFnp,EEM_NFnp,EEM_F1,EEM_F2,EEM_F3,EEM_F4,EEM_F5,EEM_F6,Pi_ABSQ,Pi_AQo,Pi_AQn,Pi_AQc,Pi_MaxQ,Pi_MinQ,Pi_Q1,Pi_Q2,Pi_Q3,Pi_Q4,Pi_Q5,Pi_Q6,Pi_AFPlc,Pi_AFMic,Pi_MaxFPl,Pi_MaxFMi,Pi_FPl1,Pi_FPl2,Pi_FPl3,Pi_FPl4,Pi_FPl5,Pi_FPl6,Pi_FMi1,Pi_FMi2,Pi_FMi3,Pi_FMi4,Pi_FMi5,Pi_FMi6,EqualChi,EqualEta,Elephity,N_Electr,PolarizG,PolarizM,N_IoAcAt,N_IoBaAt,FAnion,FCation,FUnion,FZwitter,QAvgNeg,QAvgPos,F_NLP,F_HBP
mol_404,0.3,202.25206,224,278.16,14,10,0,4,0,0,0,0,0,0,13,9,0.846153846,0.153846154,0,0,0.325396825,0,0,0,2,0,0,10.81155479,6.701907263,5.018403844,14,9.551020408,9.372781065,415,0.785714286,3.060202538,5.338024494,2.776959344,4.48941358,0,0,0,0,-0.337096456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.998637976,0,21.40541889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.406597839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,10,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3.703765781,3.637250588,5.54424909,1.298225611,52.6,13.69854437,0,0,0,4,0,4,0,0,0,-2.207029841,0,-2.207029841,0,0,2.727912457,1.171946687,0.260528457,-0.406163693,10.45121107,2.207029841,3.648293456,4.595887774,0.78865604,-0.591332248,-1.461349318,-0.295734582,1.604514099,-1.325059314,1.35E-002,-0.246764002,1.22E-01,0.653778797,0.121684531,0.653778797,9.66E-002,5.28E-002,8.05E-03,1.30E-02,9.66E-02,5.61E-02,5.28E-02,8.05E-03,9.66E-02,5.61E-02,3.18E-02,5.74E-02,7.01E-02,6.13E-02,5.27E-02,4.60E-02,1.79E+00,1.30E+00,0,0.486396543,0.243198271,-0.447701323,-0.118290798,-0.183112574,0,0,0,0,1.243198271,2.79E-002,0.621599136,8.41E-01,0.4704273,0.056473383,0,0,0,0,2.75E-002,0.244088539,0.00E+00,0,0,0,5.913092296,0.463496062,37.71840081,110,22.89013522,20.5666736,0,0,0,0,1,0,0,0,0.571428571,0
mol_405,-1.17,160.17094,161,196.53,11,7,0,4,0,0,0,0,0,0,10,6,0.8,0.2,0,0,0.333333333,0,0,0,2,0,0,8.690234444,5.201907263,3.957743672,11,6.694214876,6.4,192,0.727272727,3.127371462,4.004542875,2.639832294,1.024351852,0,0,0,0,-0.594623961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.749203042,0,21.01457011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.849423674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,7,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2.757667118,2.699862255,4.070536718,1.300102005,52.6,12.55762179,0,0,0,4,0,4,0,0,0,-2.185760204,0,-2.185760204,0,0,2.412581518,1.172104338,0.260499299,-0.406215323,8.099199254,2.185760204,2.45085463,3.462584419,0.799372498,-0.581233042,-1.884966059,0.189457545,1.298384678,0.284388007,-2.553635261,0.461250143,0.161611451,0.643849557,0.161611451,0.643849557,0.128238888,7.01E-002,1.07E-002,1.73E-02,1.28E-01,7.42E-02,7.01E-002,1.07E-02,1.28E-01,7.42E-02,3.93E-002,6.90E-02,8.78E-02,7.22E-02,5.69E-02,4.61E-02,1.79E+00,1.30E+00,0,0.486722334,0.243361167,-0.446985268,-0.118449315,-0.182033947,0,5.92E-002,-0.118449315,5.92E-02,1.243361167,2.74E-02,0.621680584,8.41E-01,0.470387671,5.63E-002,0,3.86E-01,0.470387671,0.143125581,2.70E-002,0.24431892,0.00E+00,1.87E-004,2.70E-002,9.73E-01,6.08E+00,0.615585314,30.0076484,86,16.23390505,15.10662716,0,0,0,0,1,0,0,0,0.727272727,0
mol_406,0.56,216.2791,245,305.37,15,11,0,4,0,0,0,0,0,0,14,9,0.857142857,0.142857143,0,0,0.214814815,0,0,0,2,0,0,11.68179828,7.16743242,5.338001173,15,9.2421875,6.222222222,400,0.533333333,4.139649076,4.251610339,5.451624622,2.854661281,-0.745509259,0,0,0,-0.936296296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.657541572,0,22.88464475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.31723545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,11,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2.950421308,2.904402788,4.674338331,1.673672556,52.6,13.99166426,0,0,0,4,0,4,0,0,0,-2.223663902,0,-2.223663902,0,0,2.894903922,1.162769802,0.273991229,-0.408555518,11.25933682,2.223663902,4.075329364,4.960343556,0.777169524,-0.588663019,-1.570731418,0.569441203,-1.52154288,2.485266147,-1.69988604,2.60642783,0.114969497,0.654570819,0.114969497,0.654570819,7.29E-002,4.89E-002,8.56E-03,1.27E-02,7.29E-02,3.30E-002,4.89E-02,8.56E-03,7.29E-02,3.30E-02,3.20E-02,5.08E-02,6.23E-02,6.57E-02,6.97E-02,6.34E-002,1.76E+00,1.27E+00,0,0.494489999,0.247245,-0.44032801,-0.12226018,-0.108909626,-0.12226018,6.11E-002,0,0.00E+00,1.247245,2.20E-002,0.6236225,8.43E-01,0.469434955,0.442936599,0.469434955,0.141660023,0,0,2.17E-002,0.24683511,2.17E-02,0.978129796,0.00E+00,0,5.897716812,0.428665325,40.57135205,118,25.08374305,22.39297641,1,0,1.09E-004,0,1.00E+00,0,1.09E-004,0,5.33E-01,0
mol_407,-0.24,188.22502,203,250.95,13,9,0,4,0,0,0,0,0,0,12,7,0.833333333,0.166666667,0,0,0.241758242,0,0,0,2,0,0,10.26758471,6.16743242,4.604020939,13,7.408163265,4.6875,266,0.615384615,3.975026952,3.809569597,5.156800359,0.98724537,-0.763981481,0,0,0,-0.993611111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.445205971,0,22.33500756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.194757999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,9,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2.633202441,2.588092899,4.211849007,1.517579006,52.6,13.28669935,0,0,0,4,0,4,0,0,0,-2.211907685,0,-2.211907685,0,0,2.682581335,1.162770498,0.273980349,-0.408552037,9.689265786,2.211907685,3.27943447,4.19792363,0.782599211,-0.581296427,-1.853034134,0.910090378,-1.929106227,3.915049331,-2.667181072,1.148048057,0.135614273,0.649361971,0.135614273,0.649361971,8.63E-002,5.77E-002,1.01E-02,1.50E-02,8.63E-02,3.87E-02,5.77E-02,1.01E-02,8.63E-02,3.87E-02,3.71E-02,5.54E-02,7.29E-02,7.57E-02,7.38E-002,6.45E-02,1.76E+00,1.27E+00,0,0.494501605,0.247250803,-0.44002241,-0.122265919,-0.108514695,-0.122265919,6.11E-002,0,0.00E+00,1.247250803,2.18E-002,0.623625401,8.43E-01,0.46943352,0.442882531,0.46943352,0.141657839,0,0,2.16E-002,0.246948583,2.16E-02,0.978300991,0.00E+00,0,5.985578349,0.505669892,35.42543146,102,20.64610266,18.74302133,1,0,9.45E-005,0,1.00E+00,0,9.45E-005,0,6.15E-01,0
mol_408,-0.38,230.26256,238,293.82,16,11,0,5,0,0,0,0,0,0,15,8,0.8,0.2,0,0,0.265625,0,0,0,3,0,0,12.76758471,7.356607801,6.541686591,16,7.35,5.26446281,473,0.625,4.267317367,4.474930167,6.18231513,1.44E-002,0,-1.30E+00,0,0,-1.73743339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.39297619,0,34.20051131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.41835416,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,11,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,3.124282409,3.063775245,5.303723674,1.966586125,69.67,14.12500503,0,0,0,5,0,5,0,0,0,-2.712605017,0,-2.712605017,0,0,3.255715049,1.461046817,0.273936693,-0.408292031,11.82073037,2.712605017,3.713353087,5.394772264,0.80336676,-0.598661936,-2.805387888,1.553499024,-0.232709938,0.434438451,-0.653517037,0.169171377,0.1615001,0.63901512,0.1615001,0.63901512,7.43E-002,0.048936847,8.24E-03,1.16E-002,7.43E-02,9.59E-03,4.89E-02,8.24E-03,7.43E-002,9.59E-03,2.64E-02,5.25E-02,7.49E-02,7.22E-02,6.51E-002,5.50E-02,2.39E+00,1.58E+00,0,0.809285579,0.315593446,-0.443430663,-0.221532727,-1.36E-002,-0.311612003,2.17E-01,-0.121798419,0.060899209,1.90464279,0.363909116,0.657796723,0.843476182,0.694616818,0.874174355,0.922096999,0.64637958,0.469550395,0.141801769,0.246570457,0.254418967,0.691256775,1.3014332,2.15E-002,0.978411945,6.05E+00,0.419539585,43.57426185,124,24.60465226,22.53541165,1,0,3.14E-002,0,9.69E-01,0,3.14E-002,0,6.27E-01,0
mol_409,-0.64,230.26256,238,293.82,16,11,0,5,0,0,0,0,0,0,15,10,0.8,0.2,0,0,0.2875,0,0,0,3,0,0,12.38890506,7.595754113,6.047565954,16,10.17301038,9.953125,565,0.75,3.46498281,5.467327196,3.417610327,1.034894442,0,0,0,0,-0.88881892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.347297955,0,33.0890162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.284037495,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,11,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,3.803204963,3.743223043,6.083984911,2.16268351,69.67,14.25867773,0,0,0,5,0,5,0,0,0,-2.72444143,0,-2.72444143,0,0,3.093052116,1.465580999,0.261189592,-0.405346751,11.85925685,2.72444143,3.692812166,5.442003258,0.800739622,-0.578753491,-2.870541875,0.956427985,2.507846926,-3.311200645,0.564633594,1.296265633,0.161542022,0.63388666,0.161542022,0.63388666,7.08E-002,4.89E-002,8.31E-03,1.18E-02,7.08E-02,4.02E-02,4.89E-02,8.31E-03,7.08E-02,4.02E-02,3.41E-02,5.04E-02,5.96E-02,6.13E-02,5.26E-02,4.50E-02,2.406936823,1.59E+00,0,0.819692776,0.320567802,-0.441450305,-0.227326585,-0.169417871,0.160003396,-0.320006792,0.160003396,6.23E-002,1.909846388,3.61E-01,0.660283901,0.842992294,0.693168354,5.36E-002,0.825065993,9.20E-01,0.254935705,0.390351602,0.245789421,0.24640603,7.38E-003,0.686393695,1.31E+00,1.18E-004,6.020530808,4.22E-01,42.94847241,124,24.61897748,22.53541165,0,0,0,0,1,0,0,0,0.625,0
mol_410,0.13,202.25206,224,278.16,14,10,0,4,0,0,0,0,0,0,13,8,0.846153846,0.153846154,0,0,0.223214286,0,0,0,2,0,0,10.97469149,6.66743242,4.984447783,14,8.32,5.480968858,326,0.571428571,4.098263205,3.988995853,5.336875945,1.816336451,-0.750092593,0,0,0,-0.957777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.568539305,0,22.65278534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.776251197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,10,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2.764079308,2.718042513,4.334193405,1.569805718,52.6,13.64828506,0,0,0,4,0,4,0,0,0,-2.218357449,0,-2.218357449,0,0,2.788959123,1.162769808,0.273991045,-0.408555457,10.47476239,2.218357449,3.677550555,4.578854386,0.77991532,-0.585291741,-1.720247626,0.750311554,-1.534223224,2.082991205,0.145056288,-0.209406406,0.124445584,0.652142069,0.124445584,0.652142069,7.89E-002,5.30E-002,9.27E-03,1.38E-02,7.89E-02,3.58E-02,5.30E-02,9.27E-03,7.89E-02,3.58E-02,3.44E-02,5.34E-02,6.55E-02,7.28E-02,7.26E-02,6.39E-002,1.76E+00,1.27E+00,0,0.494607092,0.247303546,-0.440225502,-0.122318088,-0.108699286,-0.122318088,6.12E-002,0,0.00E+00,1.247303546,2.19E-002,0.623651773,8.43E-01,0.469420478,0.44293793,0.469420478,0.141637988,0,0,0.021670935,0.246875608,0.021670935,0.978209042,0,0,5.937921877,0.464008129,37.99385615,110,22.86494469,20.5666736,1,0,9.43E-005,0,1.00E+00,0,9.43E-005,0,5.71E-01,0
mol_411,-1.2,217.22315,210,255.94,15,9,1,5,0,0,0,0,0,0,14,8,0.785714286,0.214285714,0,0,0.225,0,0,0,3,0,0,11.84493498,7.023274468,5.825321759,15,8.186851211,6.222222222,388,0.533333333,4.271458322,4.103424818,4.409934335,0.266514078,-1.372777778,0,0,0,-2.126475813,0,0,0,0,0,0,0,2.161018519,0,0,0,0,0,0,9.235761527,0,33.25935847,0,0,0,0,0,0,0,0,0,0,0,0,2.004194444,0,5.104857631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,9,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2.851497712,2.803172806,4.456647451,2.060760531,81.7,13.92587909,0,0,1,6,0,5,1,1,0.396921433,-3.427213053,0,-2.799137812,0.396921433,-0.628075241,3.51545418,1.676784677,0.288880298,-0.503388354,11.12867426,3.427213053,3.298432,4.403029209,0.78795318,-0.666495617,-3.162458937,2.188204613,-0.16624584,-2.147892751,2.791910535,-0.80017686,0.22169424,0.556208355,0.22169424,0.556208355,7.70E-002,0.052216693,8.82E-03,5.91E-002,7.70E-02,3.39E-02,5.22E-02,8.82E-03,7.70E-002,3.39E-02,3.16E-02,5.28E-02,6.89E-02,7.32E-002,7.17E-002,6.59E-02,2.69E+00,1.73348173,0.237886228,0.722847699,0.243563056,-0.473607814,-0.174210591,-0.106210025,-0.119700378,-0.286209911,0.230706733,0,1.861423849,0.038035596,0.621781528,0.842111784,0.706447352,0.620237168,1.328660341,0.93772288,0.199091248,0,3.75E-002,0.402329296,1.64E+00,1.015144236,0.332028023,0,6.213453475,0.441646873,43.70800116,116,21.37545377,20.32319755,1,0,0.999937648,0,6.24E-005,0,1.00E+00,0,0.799995843,4.16E-006
mol_412,-0.06,200.23612,217,260.74,14,10,0,4,0,0,0,0,0,0,13,8,0.769230769,0.230769231,0,0,0.223214286,0,0,0,3,0,0,10.97469149,6.66743242,4.984447783,14,8.32,5.480968858,326,0.571428571,4.098263205,3.988995853,3.377031841,0.759354214,-0.868148148,0,3.46997449,1.498518519,-1.100277778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.472983749,0,22.55722978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.859936996,1.04485771,1.172246599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,10,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2.756752433,2.718042513,4.320167416,1.565467678,52.6,13.57195624,0,0,0,4,0,4,0,0,0,-2.216111453,0,-2.216111453,0,0,2.899322537,1.162724517,0.274314091,-0.408649702,9.719395638,2.216111453,3.295931022,4.207353162,0.781883398,-0.583719121,-1.939443153,1.013118278,-1.178729547,1.57732833,-0.180161099,8.39E-002,0.127026177,6.69E-01,0.127026177,0.669288526,8.11E-002,5.41E-002,9.46E-03,1.40E-02,8.11E-02,3.63E-02,5.41E-02,9.46E-03,8.11E-02,3.63E-02,3.62E-02,5.37E-02,6.66E-02,7.37E-02,7.30E-02,6.38E-02,1.79E+00,1.27E+00,0,0.520260197,0.24732344,-0.440173136,-0.122501778,-0.108605627,-0.116002994,4.85E-002,6.33E-003,0.00E+00,2.25E+00,1.02187397,0.62366172,0.842631014,0.719374556,0.442935161,1.101064301,1.138463114,0.371518644,0,0.271593732,0.246895908,0.032431653,1.965719121,1.001729608,0,5.956649163,0.473591585,37.46019817,108,22.09389806,20.33897615,1,0,3.12E-003,0,9.97E-01,0,3.12E-003,0,5.72E-01,0
mol_413,0.51,230.30614,266,332.58,16,12,0,4,0,0,0,0,0,0,15,11,0.866666667,0.133333333,0,0,0.284090909,0,0,0,2,0,0,12.22576835,7.701907263,5.779257532,16,11.484375,11.32444444,590,0.8125,3.321367477,5.744562647,4.05343768,4.84903597,0,0,0,0,-0.637237917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.823515369,0,22.24458223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.577826451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,12,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3.960638063,3.933033181,6.566181771,2.266394501,52.6,14.35822675,0,0,0,4,0,4,0,0,0,-2.237707252,0,-2.237707252,0,0,2.919995487,1.16535109,0.26129643,-0.405278381,12.08913614,2.237707252,4.463096807,5.388332076,0.79073563,-0.589010592,-1.458154441,-0.353350539,1.768459532,-2.188168779,0.520815598,1.562758036,0.106785283,0.654491569,0.106785283,0.654491569,6.79E-002,4.54E-002,7.97E-03,1.12E-02,6.79E-02,4.67E-02,4.54E-02,7.97E-03,6.79E-02,4.67E-02,3.10E-02,5.08E-02,5.64E-02,4.79E-02,4.65E-002,4.72E-02,1.77E+00,1.27E+00,0,0.498732835,0.249366418,-0.442226619,-0.124367221,-0.170575829,6.22E-002,-0.124367221,6.22E-02,0,1.25E+00,2.22E-002,0.624683209,8.43E-01,0.468908195,5.38E-002,0.390229111,4.69E-01,0.140862694,0,2.20E-002,0.246098724,1.24E-04,2.20E-002,9.78E-01,0.00E+00,5.854133885,0.399097637,42.93546291,126,27.30545554,24.22142489,0,0,0,0,1,0,0,0,0.5,0
mol_414,-1.45,74.07992,77,93.37,5,3,0,2,0,0,0,0,0,0,4,1,0.75,0.25,0,0,0.4,0,0,0,1,0,0,4.28445705,2.27005561,1.802095141,5,2.25,4,18,0.6,2.539538861,1.949358869,1.599537037,0.222222222,0,0,0,0,-0.74537037,0,0,0,0,0,0,0,0,0,0,0,0,0,7.722222222,0,0,9.368055556,0,0,0,0,0,0,0,0,0,0,2.508333333,0,0,0,1.122569444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1.273835076,1.232882801,1.795897713,0.659673914,37.3,9.188708903,0,0,1,2,1,2,0,0,0.44711651,-1.222292994,0.44711651,-1.222292994,0,0,1.308189768,0.598536834,0.257917998,-0.409800022,4.576542097,1.222292994,1.481248792,1.873000312,0.807022257,-0.646281786,-1.095358748,0.64318729,0.501086767,-0.84462845,0.280365282,0,0.165740281,0.48974377,0.165740281,0.48974377,0.19884213,0.133560607,3.22E-002,0.188064697,1.99E-01,0.140153624,0.133560607,3.22E-002,0.19884213,1.40E-01,7.40E-002,0.121365934,1.15E-01,6.48E-002,1.72E-002,0.00E+00,8.63E-01,0.602828792,0,0.259821494,0.259821494,-0.431325143,-0.067507208,-7.40E-002,0,0.00E+00,0,0,0.629910747,6.28E-003,0.629910747,8.44E-01,0.233123198,2.44E-002,0,0.00E+00,0,0,6.24E-003,0.126185035,0.00E+00,0,0,0,5.864789483,1.172291335,14.67031046,40,7.470875778,6.9956496,1,0,0.99906641,0,9.34E-004,0,9.99E-01,0,0.999813282,1.87E-004
mol_415,-1.37,88.10696,98,120.58,6,4,0,2,0,0,0,0,0,0,5,2,0.8,0.2,0,0,0.416666667,0,0,0,1,0,0,4.991563832,2.77005561,2.182521985,6,3.2,5.333333333,32,0.666666667,2.627214848,2.366431913,1.841388889,1.023148148,0,0,0,0,-0.710648148,0,0,0,0,0,0,0,0,0,0,0,0,0,7.913472222,0,0,9.599305556,0,0,0,0,0,0,0,0,0,0,2.516333333,0,0,0,1.601138889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1.571153894,1.527525232,2.355495925,0.80136396,37.3,9.907759563,0,0,1,2,1,2,0,0,0.440623782,-1.227548133,0.440623782,-1.227548133,0,0,1.418774435,0.598517286,0.258185136,-0.409876554,5.339441592,1.227548133,1.871421605,2.240471854,0.798299191,-0.647146547,-0.976689548,0.826574125,-0.768678617,0.967694279,-0.835998709,0.273018296,0.136984252,0.523305688,0.136984252,0.523305688,0.165019545,0.110434448,2.65E-002,0.155644223,1.65E-01,0.113622198,0.110434448,2.65E-002,0.165019545,1.14E-01,6.44E-002,0.109659921,1.11E-01,6.97E-002,4.45E-002,1.18E-02,8.63E-01,6.03E-01,0,0.260037036,0.260037036,-0.431479288,-6.76E-002,-7.40E-002,0.00E+00,0.00E+00,0,0,0.630018518,6.28E-003,0.630018518,8.44E-01,0.233095185,2.44E-002,0,0.00E+00,0,0,6.24E-003,0.126167796,0.00E+00,0,0,0,5.783718359,0.970179,17.23980732,48,9.689635458,8.813388,1,0,0.998351406,0,1.65E-003,0,9.98E-01,0,0.833058568,2.75E-004
mol_416,0,144.21512,182,229.42,10,8,0,2,0,0,0,0,0,0,9,6,0.888888889,0.111111111,0,0,0.35,0,0,0,1,0,0,7.819990956,4.77005561,3.596735547,10,7.111111111,9.142857143,158,0.8,2.773188856,4.07703596,2.149995748,5.884581444,0,0,0,0,-0.669908825,0,0,0,0,0,0,0,0,0,0,0,0,0,8.270004173,0,0,10.03199413,0,0,0,0,0,0,0,0,0,0,2.531564657,0,0,0,3.405832121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,2.787745639,2.734958866,4.450659381,1.267724856,37.3,12.07273815,0,0,1,2,1,2,0,0,0.42839045,-1.238641398,0.42839045,-1.238641398,0,0,1.842929814,0.598516957,0.258195575,-0.409879865,8.467840955,1.238641398,3.444616625,3.784582933,0.789303853,-0.649324638,-0.385876272,0.164018713,-0.442851404,1.13E-003,2.36E-002,3.93E-02,8.11E-02,0.5889073,8.11E-02,0.5889073,9.77E-02,6.54E-002,1.57E-02,9.21E-02,9.77E-02,6.75E-02,6.54E-02,1.57E-02,9.77E-02,6.75E-02,4.21E-02,7.59E-02,8.05E-02,6.69E-02,5.65E-002,4.62E-02,8.63E-01,6.03E-01,0,0.260378495,0.260378495,-0.431723501,-6.78E-002,-7.40E-002,0.00E+00,0.00E+00,0,0,0.630189247,6.28E-003,0.630189247,8.44E-01,0.23305076,2.43E-002,0,0.00E+00,0,0,6.24E-003,0.126140484,0.00E+00,0,0,0,5.631316845,0.574227444,27.61251638,80,18.56481411,16.1352648,1,0,0.996839681,0,3.16E-003,0,9.97E-01,0,0.499683968,3.16E-004
mol_417,-1.65,118.08982,98,114.9,8,4,0,4,0,0,0,0,0,0,7,3,0.714285714,0.285714286,0,0,0.416666667,0,0,0,2,0,0,6.568914101,3.625897658,3.365043969,8,3.9375,7.2,74,0.625,2.927819361,2.976095237,0,-0.592592593,0,0,0,0,-2.152962963,0,0,0,0,0,0,0,0,0,0,0,0,0,15.79805556,0,0,19.28083333,0,0,0,0,0,0,0,0,0,0,5.199888889,0,0,0,1.745138889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,4,2,2,0,0,0,0,0,0,1,0,0,0,0,0,2.041326759,1.968501969,2.582630718,0.531199858,74.6,10.98790252,0,0,2,4,2,4,0,0,0.924231942,-2.417446133,0.924231942,-2.417446133,0,0,2.394226323,1.197113161,0.25869388,-0.41008651,6.771917103,2.417446133,1.74844616,2.60602481,0.818756196,-0.643558222,-2.537770466,2.137540996,0.719532579,-3.042228239,2.598614634,-1.117140467,0.231674855,0.413674494,0.231674855,0.413674494,0.131601162,9.34E-002,2.25E-002,1.32E-01,1.06E-01,0.100946781,9.34E-002,2.25E-002,1.06E-01,1.01E-01,5.61E-002,9.57E-002,1.08E-01,7.37E-02,5.33E-002,3.05E-02,1.73E+00,1.21E+00,0,0.519655054,0.259827527,-0.431329458,-0.135020688,-0.147947669,0.067510344,-0.135020688,6.75E-002,0,1.26E+00,0.012567652,0.629913764,0.844253261,0.466244828,4.88E-002,0.39679135,4.66E-01,0.136963822,0,1.25E-002,0.252369104,3.95E-05,1.25E-002,9.87E-01,0.00E+00,6.052024157,0.820307739,22.32515595,62,9.685346208,9.700428645,2,0,0.999996275,0,3.73E-006,0,1.99E+00,0,1.248364598,1.64E-003
